"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"83","Here on Earth, in the richest country on the planet, half our people live paycheck to paycheck, people are struggli… https://t.co/F42sU1M4cr",FALSE,83433,NA,2021-07-11 16:03:13,TRUE,NA,"1414253955480227843",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",14739,FALSE,FALSE,NA,NA
"84","It is not radical to suggest that seniors in the richest country in the history of the planet should be able to aff… https://t.co/LnzaDY4q0F",FALSE,44351,NA,2021-07-11 14:54:00,TRUE,NA,"1414236536753827841",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",4326,FALSE,FALSE,NA,NA
"85","Have you ever had to choose between buying groceries or paying for a prescription?",FALSE,37534,NA,2021-07-10 18:49:28,FALSE,NA,"1413933407395012609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",3327,FALSE,FALSE,NA,NA
"86","I stand in solidarity with @SEIU73 and 2,500+ Cook County workers — custodians, technicians, &amp; clerks who are on st… https://t.co/UAz4iquZXH",FALSE,4687,NA,2021-07-10 15:47:14,TRUE,NA,"1413887545155407878",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",790,FALSE,FALSE,NA,NA
"87","If we do not act boldly and radically to combat the climate crisis, and significantly invest in transforming our en… https://t.co/yPnkTmCJyX",FALSE,13426,NA,2021-07-09 23:19:00,TRUE,NA,"1413638848223997953",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1895,FALSE,FALSE,NA,NA
"88","It is totally absurd that anyone in this country should have to ration their insulin. We have got to take on the gr… https://t.co/d7d4HyUjm2",FALSE,42811,NA,2021-07-09 21:02:00,TRUE,NA,"1413604371531665409",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",4819,FALSE,FALSE,NA,NA
"89","Look around. https://t.co/js07UtOiT8",FALSE,6932,NA,2021-07-09 18:11:00,FALSE,NA,"1413561337465032709",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",2003,FALSE,FALSE,NA,NA
"90","The upcoming congressional election in Ohio has everything to do with the future of the Democratic Party. Will Demo… https://t.co/wXicBEHbd4",FALSE,11164,NA,2021-07-09 16:40:02,TRUE,NA,"1413538447680233480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1910,FALSE,FALSE,NA,NA
"91","What I and my colleagues are trying to do is to address the needs of America's working families — not billionaires… https://t.co/4JDZ76MmBz",FALSE,1841,NA,2021-07-09 15:10:00,TRUE,NA,"1413515787508256768",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",336,FALSE,FALSE,NA,NA
"92","In just one week, 39 MILLION households will begin receiving direct monthly payments as a result of the expanded Ch… https://t.co/sl6h2Yt2Fy",FALSE,20378,NA,2021-07-09 02:40:38,TRUE,NA,"1413327204885356549",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",3215,FALSE,FALSE,NA,NA
"93","New parents in Sweden are guaranteed:
- 480 days of paid leave
- 80% of normal wages during that time

New parents… https://t.co/H14z6w12wp",FALSE,99238,NA,2021-07-08 17:50:00,TRUE,NA,"1413193664759681025",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",15516,FALSE,FALSE,NA,NA
"94","If every other major country can have paid maternity leave, so can we.",FALSE,51611,NA,2021-07-08 00:13:51,FALSE,NA,"1412927875662102529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",4962,FALSE,FALSE,NA,NA
"95","The reality now is that we are living in an oligarchic society. 

The top 1% owns more wealth than the bottom 92%.… https://t.co/aC70NlTodl",FALSE,26891,NA,2021-07-07 20:17:00,TRUE,NA,"1412868270890401799",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",5389,FALSE,FALSE,NA,NA
"96","Take a look around. We are in a moment in which we have more income &amp; wealth inequality than any point since the 19… https://t.co/RWyabhjc4R",FALSE,16672,NA,2021-07-07 16:38:00,TRUE,NA,"1412813157714726913",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",3013,FALSE,FALSE,NA,NA
"97","Hmm... Maybe it was paying an effective tax rate of 0.98%, heading a corporation that repeatedly paid nothing in fe… https://t.co/56qoUJVFhs",FALSE,37620,NA,2021-07-06 19:00:01,TRUE,NA,"1412486509924700163",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",6560,FALSE,FALSE,NA,NA
"98","""The establishment is afraid of me becoming mayor because finally, someone is going to lead with care, compassion,… https://t.co/R8nJnn9l7J",FALSE,5367,NA,2021-07-06 16:50:00,TRUE,NA,"1412453789802455043",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",895,FALSE,FALSE,NA,NA
"99","What other countries are doing and what we must do is make clear that taking care of children is one of our major p… https://t.co/ImiH32IFuH",FALSE,2415,NA,2021-07-03 21:37:00,TRUE,NA,"1411438851994882051",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",393,FALSE,FALSE,NA,NA
"100","No, the short-term profits of the oil and gas companies are not more important than the future of our planet. 

Yes… https://t.co/Qais0Lczlg",FALSE,19950,NA,2021-07-03 18:40:00,TRUE,NA,"1411394308339486726",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2971,FALSE,FALSE,NA,NA
"101","Please do not tell me that ending our dependency on fossil fuels is too radical — THIS is radical. https://t.co/mPbrSEoVg5",FALSE,163778,NA,2021-07-03 15:25:09,FALSE,NA,"1411345273025142784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",29305,FALSE,FALSE,NA,NA
"102","Climate change is the existential threat to our planet at this moment. And we are seeing it with our own eyes right… https://t.co/0DbCG3K6ET",FALSE,14561,NA,2021-07-02 16:48:00,TRUE,NA,"1411003734839021569",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2371,FALSE,FALSE,NA,NA
"103","If you're a working class parent of 2 kids under the age of 6, in just two weeks' time, you're going to start getti… https://t.co/v1CK1DfYYU",FALSE,3081,NA,2021-07-02 01:22:00,TRUE,NA,"1410770699405258752",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",477,FALSE,FALSE,NA,NA
"104","If the last few months has made one thing clear, it is that we need more progressive voices in the Senate.… https://t.co/SGOCrZLfrA",FALSE,5427,NA,2021-07-01 21:20:00,TRUE,NA,"1410709798019022850",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",1031,FALSE,FALSE,NA,NA
"105","Yes. Now is the time to think big, not small. We must address the climate crisis which is threatening the well-bein… https://t.co/QasCTfYsF4",FALSE,2570,NA,2021-07-01 18:20:49,TRUE,NA,"1410664705287393282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",437,FALSE,FALSE,NA,NA
"106","To those who say we cannot afford to act on climate, I ask you sincerely: what is the alternative?",FALSE,113626,NA,2021-07-01 15:23:00,FALSE,NA,"1410619956241313794",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",15649,FALSE,FALSE,NA,NA
"107","More than 120 countries around the globe offer some variety of paid leave for new parents. 

The United States — th… https://t.co/bwNYimkQP1",FALSE,11673,NA,2021-06-30 21:33:00,TRUE,NA,"1410350681945432069",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1510,FALSE,FALSE,NA,NA
"108","I do not think we can overstate the significance of the fact that in just 2 weeks, working class parents will begin… https://t.co/6xts4fCBOX",FALSE,11100,NA,2021-06-30 18:09:00,TRUE,NA,"1410299343438028805",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1135,FALSE,FALSE,NA,NA
"109","Why do we somehow have endless money to give tax breaks to the rich and large corporations, but when we start talki… https://t.co/yas49QUME7",FALSE,36333,NA,2021-06-29 20:51:00,TRUE,NA,"1409977724261838854",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",5204,FALSE,FALSE,NA,NA
"110","Action on climate change is not just important to me. 

It is important to our planet. 
It is important to our chil… https://t.co/9QGp1K06lR",FALSE,7706,NA,2021-06-29 18:55:00,TRUE,NA,"1409948531826118656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1275,FALSE,FALSE,NA,NA
"111","Most Americans today look at Washington and feel alienated from their own government. They do not believe that gove… https://t.co/fN3N4tz3Po",FALSE,11170,NA,2021-06-29 16:51:00,TRUE,NA,"1409917326225403907",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1496,FALSE,FALSE,NA,NA
"112","Real wages in America today are lower than they were 48 years ago. The rich are getting even richer. Here's the tru… https://t.co/EjWh4zTi8A",FALSE,4233,NA,2021-06-29 02:26:00,TRUE,NA,"1409699641835261954",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",868,FALSE,FALSE,NA,NA
"113","A working class parent in Texas spends, on average, $16,386 in child care expenses for an infant and a 4-year-old —… https://t.co/5rDAH09N4x",FALSE,10847,NA,2021-06-28 22:36:00,TRUE,NA,"1409641760444194816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1511,FALSE,FALSE,NA,NA
"114","A working class parent of two spends more in a given year on child care expenses than Amazon paid in taxes in 2018.… https://t.co/xkm4A9G7H4",FALSE,22131,NA,2021-06-28 20:00:00,TRUE,NA,"1409602504778817545",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",3270,FALSE,FALSE,NA,NA
"115","We can no longer ignore the reality that climate change is causing devastating destruction in our country and aroun… https://t.co/YzMhJICNj8",FALSE,3475,NA,2021-06-28 18:02:48,TRUE,NA,"1409573008126230535",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",650,FALSE,FALSE,NA,NA
"116","Donald Trump's tax bill in 2017: $750
Elon Musk's tax bill in 2018: $0
Amazon's tax bill in 2018: $0
Average Americ… https://t.co/PXubJHwV6i",FALSE,53288,NA,2021-06-26 19:33:00,TRUE,NA,"1408870931489951748",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",10349,FALSE,FALSE,NA,NA
"117","Average paid leave for new moms in other major countries: 18 weeks
Paid leave for new moms in the United States: Ze… https://t.co/5o80QabSz1",FALSE,5202,NA,2021-06-26 17:10:00,TRUE,NA,"1408834944164524034",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",974,FALSE,FALSE,NA,NA
"118","I happen to believe in the radical notion that you should be able to grow old and hear the people around you, to ke… https://t.co/yRATo3iKSx",FALSE,96298,NA,2021-06-25 20:52:00,TRUE,NA,"1408528424445038599",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",10926,FALSE,FALSE,NA,NA
"119","I spoke with @Indiawaltonbflo and congratulated her on a great victory. Her win in the mayoral primary is an import… https://t.co/9KyLU4NEcb",FALSE,9634,NA,2021-06-25 18:06:00,TRUE,NA,"1408486649256873987",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",996,FALSE,FALSE,NA,NA
"120","Do not let anyone tell you we cannot do big things in this country. We put a man on the moon — YES, we can take on… https://t.co/TFk3QvrmMq",FALSE,14101,NA,2021-06-25 16:00:03,TRUE,NA,"1408454951961989129",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2061,FALSE,FALSE,NA,NA
"121","We are going to:
- lead the world in addressing the crisis of climate change and create millions of jobs
- guarante… https://t.co/HJKMOCc8k0",FALSE,3736,NA,2021-06-25 14:01:00,TRUE,NA,"1408424993415856128",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",611,FALSE,FALSE,NA,NA
"122","I'm proud to stand with the @MSNBCunion. A clear majority of newsroom employees at @MSNBC and @TheChoice have chose… https://t.co/JkqunfGDDj",FALSE,3970,NA,2021-06-25 01:12:46,TRUE,NA,"1408231660756344838",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",522,FALSE,FALSE,NA,NA
"123","Republicans all across the country are touting the absurd position that the former president, Donald Trump, won the… https://t.co/T1LYRYkKRk",FALSE,3208,NA,2021-06-24 20:42:00,TRUE,NA,"1408163520148033536",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",589,FALSE,FALSE,NA,NA
"124","It's not acceptable to me or to you that some of the richest people in this country do not pay a nickel in income t… https://t.co/ssJkD9at5v",FALSE,15566,NA,2021-06-24 19:45:00,TRUE,NA,"1408149175720681476",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2056,FALSE,FALSE,NA,NA
"125","We must stand together and tell the billionaire class: our time is now. And no, we will not wait.",FALSE,20114,NA,2021-06-24 18:25:13,FALSE,NA,"1408129098376007683",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2226,FALSE,FALSE,NA,NA
"126","I’ll be there soon because now is the time for our government to finally pay attention to the needs of the working… https://t.co/wcg2GluJCM",FALSE,2279,NA,2021-06-24 16:27:31,TRUE,NA,"1408099477374832647",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",315,FALSE,FALSE,NA,NA
"127","You're a working class mom with a new baby, and you live in Canada. You know how many days of paid leave you get to… https://t.co/QpMKqVRqrv",FALSE,51380,NA,2021-06-23 22:18:21,TRUE,NA,"1407825378509479943",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",7462,FALSE,FALSE,NA,NA
"128","Republicans refusing to even debate protecting our democracy is a total outrage. We can disagree on issues, but we… https://t.co/67KMamMiFB",FALSE,2551,NA,2021-06-23 19:52:00,TRUE,NA,"1407788549223628812",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",454,FALSE,FALSE,NA,NA
"129","If you know of any Republican who wants to vote to support democracy, I'd love to see them, but as far as I can tell, there aren't any.",FALSE,18166,NA,2021-06-23 17:05:29,FALSE,NA,"1407746644678950912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",2239,FALSE,FALSE,NA,NA
"130","We have a tax code in this country that allows multibillionaires to pay NOTHING in federal income tax. That is outr… https://t.co/ShOt8UmDpR",FALSE,3702,NA,2021-06-23 15:38:00,TRUE,NA,"1407724628143923209",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",866,FALSE,FALSE,NA,NA
"131","We are the only major country on earth not to guarantee paid parental leave. Is that acceptable? I think not.",FALSE,22842,NA,2021-06-23 14:45:00,FALSE,NA,"1407711290135498754",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2043,FALSE,FALSE,NA,NA
"132","Wages stagnant for over 40 years.
Massive income and wealth inequality.
No paid parental leave.
Astronomical child… https://t.co/8vpbpNUl7b",FALSE,11634,NA,2021-06-22 20:16:00,TRUE,NA,"1407432201264902145",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",2124,FALSE,FALSE,NA,NA
"133","When we talk about democracy in America, we are talking about one person, one vote. What democracy is not about is… https://t.co/wC52pbtuLT",FALSE,6736,NA,2021-06-22 18:08:00,TRUE,NA,"1407399988875825155",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1175,FALSE,FALSE,NA,NA
"134","We cannot have a vibrant democracy unless we defend the right of all eligible voters to participate in our election… https://t.co/1JAiWVnFWW",FALSE,6527,NA,2021-06-22 16:23:00,TRUE,NA,"1407373564752367627",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",1120,FALSE,FALSE,NA,NA
